text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
commit_messages,18490,after,Bug Fixing & Debugging,0.16401249,UI / UX,0.1638581,0.00015439000000000425
commit_messages,18493,after,UI / UX,0.1630686,Code Review & Collaboration,0.1516662,0.011402400000000007
commit_messages,18496,after,Feature Development,0.16219427,Testing & CI,0.14535795,0.016836319999999988
commit_messages,18497,after,Deployment,0.16262881,Code Review & Collaboration,0.14463387,0.017994940000000015
commit_messages,18500,after,Documentation & Communication,0.1701838,Deployment,0.1520567,0.018127100000000007
commit_messages,18501,after,UI / UX,0.16454285,Code Review & Collaboration,0.15966478,0.004878069999999984
commit_messages,18502,after,Code Review & Collaboration,0.17000315,Feature Development,0.16546217,0.00454098
commit_messages,18505,after,Deployment,0.17006896,Documentation & Communication,0.15795876,0.012110199999999988
commit_messages,18512,after,Deployment,0.16858648,Bug Fixing & Debugging,0.16608363,0.002502850000000001
commit_messages,18518,after,Documentation & Communication,0.15580219,Deployment,0.15519196,0.0006102300000000171
commit_messages,18520,after,Code Review & Collaboration,0.17289482,Documentation & Communication,0.15463018,0.01826464
commit_messages,18521,after,Documentation & Communication,0.17095444,Code Review & Collaboration,0.16794652,0.003007920000000025
commit_messages,18522,after,Testing & CI,0.18896456,Bug Fixing & Debugging,0.17464805,0.014316510000000005
commit_messages,18526,after,Documentation & Communication,0.17638642,Deployment,0.16067842,0.015708
commit_messages,18527,after,Deployment,0.15753229,Bug Fixing & Debugging,0.14747123,0.010061059999999983
commit_messages,18533,after,Documentation & Communication,0.17248979,Deployment,0.16564216,0.0068476299999999934
commit_messages,18536,after,Documentation & Communication,0.16846558,Deployment,0.16083647,0.0076291099999999945
commit_messages,18537,after,Deployment,0.17738564,Testing & CI,0.15744092,0.01994472
commit_messages,18540,after,Code Review & Collaboration,0.16966544,Documentation & Communication,0.1575204,0.012145039999999996
commit_messages,18542,after,Deployment,0.16536576,Documentation & Communication,0.15681916,0.008546599999999988
commit_messages,18544,after,Documentation & Communication,0.16939366,Code Review & Collaboration,0.15851578,0.010877880000000006
commit_messages,18546,after,Code Review & Collaboration,0.1623972,Testing & CI,0.15107112,0.011326079999999988
commit_messages,18547,after,Testing & CI,0.1871662,Feature Development,0.17341776,0.01374844
commit_messages,18550,after,Code Review & Collaboration,0.16489112,Documentation & Communication,0.16027667,0.004614449999999992
commit_messages,18552,after,Code Review & Collaboration,0.17238408,Documentation & Communication,0.15433191,0.018052170000000006
commit_messages,18556,after,Code Review & Collaboration,0.1841124,Documentation & Communication,0.17292745,0.011184949999999999
commit_messages,18557,after,Deployment,0.14691557,Bug Fixing & Debugging,0.14194132,0.004974249999999986
commit_messages,18558,after,Code Review & Collaboration,0.15529953,Deployment,0.1508992,0.00440032999999998
commit_messages,18560,after,Testing & CI,0.1564502,Deployment,0.15625153,0.0001986700000000119
commit_messages,18562,after,Documentation & Communication,0.15221697,Code Review & Collaboration,0.15043344,0.0017835300000000054
commit_messages,18564,after,Code Review & Collaboration,0.14860493,Documentation & Communication,0.14202172,0.006583210000000006
commit_messages,18569,after,Deployment,0.14066553,Refactoring & Cleanup,0.13998885,0.0006766800000000128
commit_messages,18570,after,Bug Fixing & Debugging,0.16260484,UI / UX,0.1593361,0.003268739999999992
commit_messages,18573,after,Code Review & Collaboration,0.16307636,Documentation & Communication,0.15136303,0.011713329999999994
commit_messages,18575,after,Refactoring & Cleanup,0.15245782,Documentation & Communication,0.15119351,0.0012643099999999907
commit_messages,18579,after,Documentation & Communication,0.14509942,Code Review & Collaboration,0.14422017,0.0008792499999999981
commit_messages,18580,after,Feature Development,0.1493017,UI / UX,0.14916472,0.00013698000000000876
commit_messages,18581,after,Code Review & Collaboration,0.16743523,Documentation & Communication,0.15377781,0.013657420000000003
commit_messages,18583,after,Code Review & Collaboration,0.1537313,Documentation & Communication,0.14049721,0.013234089999999976
commit_messages,18586,after,Bug Fixing & Debugging,0.14616282,UI / UX,0.14009014,0.006072679999999997
commit_messages,18589,after,Code Review & Collaboration,0.1591327,Testing & CI,0.15658386,0.0025488399999999967
commit_messages,18591,after,Code Review & Collaboration,0.16283715,Documentation & Communication,0.16011374,0.0027234100000000094
commit_messages,18594,after,Feature Development,0.148687,Refactoring & Cleanup,0.14401552,0.004671480000000006
commit_messages,18595,after,Code Review & Collaboration,0.14233385,Refactoring & Cleanup,0.13800779,0.0043260600000000204
commit_messages,18600,after,Code Review & Collaboration,0.1545972,Deployment,0.14467649,0.00992071
commit_messages,18602,after,Deployment,0.14561616,Code Review & Collaboration,0.13971534,0.005900820000000001
commit_messages,18608,after,Code Review & Collaboration,0.16983782,Documentation & Communication,0.15069486,0.019142959999999987
commit_messages,18609,after,Feature Development,0.17779343,Documentation & Communication,0.159182,0.018611430000000012
commit_messages,18610,after,Code Review & Collaboration,0.17053275,Documentation & Communication,0.16121072,0.009322030000000009
commit_messages,18614,after,Code Review & Collaboration,0.170277,Documentation & Communication,0.15929997,0.010977029999999999
commit_messages,18618,after,Code Review & Collaboration,0.17181462,Deployment,0.16333091,0.008483710000000005
commit_messages,18626,after,Code Review & Collaboration,0.17537875,Documentation & Communication,0.1559584,0.019420350000000003
commit_messages,18628,after,Code Review & Collaboration,0.15808845,Documentation & Communication,0.15586801,0.00222043999999999
commit_messages,18631,after,Feature Development,0.15137799,Refactoring & Cleanup,0.14537169,0.006006299999999992
commit_messages,18632,after,Code Review & Collaboration,0.16151085,Documentation & Communication,0.15811694,0.00339391
commit_messages,18633,after,Documentation & Communication,0.15235566,Feature Development,0.14356749,0.008788170000000012
commit_messages,18634,after,Documentation & Communication,0.15896992,Code Review & Collaboration,0.15534759,0.003622329999999979
commit_messages,18635,after,Refactoring & Cleanup,0.15516798,Feature Development,0.1433284,0.011839580000000016
commit_messages,18636,after,Deployment,0.14684315,Code Review & Collaboration,0.14619024,0.0006529100000000065
commit_messages,18637,after,Refactoring & Cleanup,0.14959046,UI / UX,0.14797051,0.0016199500000000089
commit_messages,18639,after,Documentation & Communication,0.15968224,Refactoring & Cleanup,0.14067006,0.01901217999999999
commit_messages,18640,after,Documentation & Communication,0.1713385,Code Review & Collaboration,0.16980675,0.0015317499999999984
commit_messages,18641,after,Feature Development,0.17150314,Documentation & Communication,0.1549467,0.016556440000000006
commit_messages,18642,after,Documentation & Communication,0.16507845,Deployment,0.15875936,0.006319089999999999
commit_messages,18643,after,Refactoring & Cleanup,0.1593965,Feature Development,0.15015201,0.009244489999999994
commit_messages,18646,after,Feature Development,0.16703878,Documentation & Communication,0.15392795,0.01311082999999999
commit_messages,18648,after,Documentation & Communication,0.1511188,Refactoring & Cleanup,0.14011551,0.011003289999999999
commit_messages,18650,after,Code Review & Collaboration,0.15937075,Documentation & Communication,0.15459025,0.004780499999999993
commit_messages,18653,after,Documentation & Communication,0.16731584,Code Review & Collaboration,0.16105293,0.006262909999999983
commit_messages,18654,after,Deployment,0.15695144,Documentation & Communication,0.1511006,0.005850839999999996
commit_messages,18655,after,Feature Development,0.15399556,Refactoring & Cleanup,0.14702438,0.0069711799999999935
commit_messages,18656,after,Documentation & Communication,0.15208945,Refactoring & Cleanup,0.13532771,0.016761739999999997
commit_messages,18657,after,Refactoring & Cleanup,0.15684709,Feature Development,0.15032794,0.006519150000000001
commit_messages,18664,after,Documentation & Communication,0.1534466,Code Review & Collaboration,0.13966106,0.013785539999999985
commit_messages,18666,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18667,after,Documentation & Communication,0.14706965,Deployment,0.14226308,0.00480657000000001
commit_messages,18669,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18673,after,Code Review & Collaboration,0.16997005,Documentation & Communication,0.1522724,0.01769765000000001
commit_messages,18674,after,Refactoring & Cleanup,0.14457263,Feature Development,0.13782455,0.006748080000000017
commit_messages,18675,after,Documentation & Communication,0.14961831,Code Review & Collaboration,0.14838761,0.0012307000000000012
commit_messages,18676,after,Deployment,0.17357227,Testing & CI,0.15975742,0.01381484999999999
commit_messages,18677,after,Deployment,0.15735942,Documentation & Communication,0.14964345,0.007715969999999989
commit_messages,18679,after,Documentation & Communication,0.14463489,Bug Fixing & Debugging,0.14307281,0.0015620799999999935
commit_messages,18681,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18682,after,Documentation & Communication,0.14781472,Code Review & Collaboration,0.142855,0.004959720000000001
commit_messages,18684,after,Documentation & Communication,0.16202027,Code Review & Collaboration,0.15394719,0.008073079999999982
commit_messages,18685,after,Refactoring & Cleanup,0.1510724,Deployment,0.14882325,0.0022491500000000053
commit_messages,18686,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18687,after,Documentation & Communication,0.15310568,Deployment,0.13788405,0.015221629999999986
commit_messages,18689,after,Documentation & Communication,0.15229587,Deployment,0.1519043,0.00039157000000000775
commit_messages,18691,after,Feature Development,0.1498004,Deployment,0.14177634,0.00802406
commit_messages,18692,after,Code Review & Collaboration,0.15414254,Feature Development,0.1483012,0.00584134
commit_messages,18693,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18694,after,Documentation & Communication,0.15060991,Deployment,0.14878628,0.0018236300000000205
commit_messages,18697,after,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,18701,after,Deployment,0.15220666,Code Review & Collaboration,0.15211923,8.742999999999945e-05
commit_messages,18703,after,Code Review & Collaboration,0.15658629,Documentation & Communication,0.14934872,0.007237569999999999
commit_messages,18708,after,Code Review & Collaboration,0.1506156,Bug Fixing & Debugging,0.15001261,0.0006029899999999977
commit_messages,18710,after,Deployment,0.15183076,Code Review & Collaboration,0.15174551,8.525000000000893e-05
commit_messages,18712,after,Deployment,0.154596,Documentation & Communication,0.15250236,0.0020936400000000077
commit_messages,18714,after,Code Review & Collaboration,0.16704449,Documentation & Communication,0.16466103,0.002383459999999976
commit_messages,18716,after,Deployment,0.1698599,Code Review & Collaboration,0.15849087,0.011369030000000002
commit_messages,18717,after,Code Review & Collaboration,0.1348807,Bug Fixing & Debugging,0.13217767,0.002703029999999995
commit_messages,18720,after,Deployment,0.15929118,Documentation & Communication,0.14888147,0.010409710000000016
commit_messages,18723,after,Code Review & Collaboration,0.14684871,Bug Fixing & Debugging,0.14342429,0.0034244199999999836
commit_messages,18725,after,Bug Fixing & Debugging,0.1425929,Refactoring & Cleanup,0.13391668,0.008676219999999985
commit_messages,18726,after,Code Review & Collaboration,0.15931152,Documentation & Communication,0.15255202,0.006759500000000002
commit_messages,18729,after,Code Review & Collaboration,0.16330479,Documentation & Communication,0.14402725,0.01927754000000001
commit_messages,18731,after,Code Review & Collaboration,0.17712526,Documentation & Communication,0.16193262,0.015192640000000007
commit_messages,18733,after,Refactoring & Cleanup,0.1698965,Deployment,0.15033357,0.019562930000000006
commit_messages,18737,after,Code Review & Collaboration,0.15074533,Deployment,0.14469975,0.006045580000000023
commit_messages,18739,after,Refactoring & Cleanup,0.14434336,Documentation & Communication,0.14376058,0.000582780000000005
commit_messages,18740,after,Code Review & Collaboration,0.14630172,Bug Fixing & Debugging,0.14369042,0.002611299999999983
commit_messages,18744,after,Documentation & Communication,0.15393616,Deployment,0.1408899,0.013046259999999976
